"Name","Location"
".GetOffset__12DrawOffsetLTFP7LHPoint","10027ce0"
".GetRadius__6GArenaFv","10027dd0"
".TransformPoint__8LHMatrixCFR7LHPoint","10027e00"
".MoveToPosAnimation__8VillagerFv","10027eb0"
".FindNearForScript__9MapCoordsCFPFP16GameThingWithPos18SCRIPT_OBJECT_TYPEUl_i18SCRIPT_OBJECT_TYPEUlf","100280d0"
".ProcessMapKeys__5GGameFv","100283d0"
".GetLifeDesireFromLife__8VillagerFf","100285a0"
".DrawNow__12CitadelHeartFv","10028670"
".GetInfo__12AtmosMapInfoF10ATMOS_TYPE","10028a60"
".CalculateAtmosVolumes__9GSoundMapFRC9MapCoords","10028ac0"
".GetCount__16AtmosMapTypeInfoCFv","10029080"
".GetLHPointFromScreenCoord__10GLandscapeFP7LHCoordP7LHPointPf","100290c0"
".SetupMoveToPos__6LivingFRC9MapCoordsUc","10029240"
".ProcessNetworkPackets__5GGameFv","10029320"
".LocalTimerSaysDoATurn__5GGameFv","10029760"
".Draw__4TownFv","100298f0"
".DrawTownArtifacts__4TownFv","10029930"
".SetFocus__6ObjectFRC7LHPoint","100299c0"
".PrepareForDrawing__5CHandFv","10029b00"
".GetDesireInfo__15TownDesireFlagsCFv","1002a3c0"
".ToMap__9JustMapXZCFv","1002a480"
".Add__13FlyingObjectsFP7LHPointlf","1002a530"
".GetInfo__8GPotInfoFv","1002a720"
".PSysFloatRand__11PSysManagerFf","1002a7c0"
".FloatRand__11PSysManagerFf","1002a820"
".InBounds__7MapCellCFv","1002a8b0"
".IsAnimal__16GameThingWithPosFv","1002a950"
".StandardGetPosFunction__8ReactionFv","1002a990"
".ShouldRemove__24RemoveRuleAfterCloseDownCFP14AtomCollectionP8AtomCore","1002aa40"
".Rand__5GDataFl","1002adb0"
".FindCloseObjectsForInteract__8VillagerFP35LHOrderedLinkedList<12SortedObject>RC9MapCoords","1002ae20"
".IsScriptTimer__11ScriptTimerFv","1002b150"
".IsTown__16GameThingWithPosFv","1002b190"
".IsOnFire__6ObjectFv","1002b210"
".UpdateGameThingWithPosData__7GCameraFv","1002b280"
".Draw__18PlayerSymbolSpriteFv","1002b390"
".Draw__8DeadTreeFv","1002b5c0"
".ProcessTeleports__7GPlayerFv","1002b6a0"
".CheckAllPopulationTotals__9GameStatsFUlUl","1002b740"
".Process__10GAlignmentFP9GameThing","1002b7f0"
".GetMaxAlignmentChangePerGameTurn__7GPlayerFv","1002b8e0"
".SetFocus__7GScriptFv","1002b930"
".IsGameThingFieldOfView__7GScriptFv","1002bae0"
".InterfaceActionUpdateAllInterfaceStatus__10GInterfaceFv","1002bcf0"
".GetDoorPos__13MultiMapFixedFv","1002c2e0"
".IsCreature__9GameThingFv","1002c400"
".IsMobileWallHug__13MobileWallHugCFv","1002c440"
".Update__6ZoomerFf","1002c480"
".GetFirstIterator__9MapCoordsCFv","1002c570"
".MoveToMobileObsIfNeededAndPoss__15MapCellIteratorFv","1002c620"
".IsWorkshop__16GameThingWithPosFv","1002c6a0"
".SetMessage__6GDebugFUsPce","1002c710"
".ProcessAtmosBanks__6GAudioFv","1002c970"
".GetFirstObjectFixed__9MapCoordsCFv","1002cb50"
".Update__7GCameraFv","1002cbd0"
".IsFlying__16GameThingWithPosCFv","1002d350"
".ProcessPSys__10TownCentreFv","1002d390"
".Draw__15SpecialVillagerFv","1002d450"
".GetTimeRemaining__7GScriptFv","1002d550"
".WorkOutStandardDistanceFromView__5CHandFi","1002d670"
".Draw__14GStreetLanternFv","1002d8c0"
".SetupMobileMoveToPos__13MobileWallHugFRC9MapCoords","1002d940"
".CalculateInfluence__4TownFRC9MapCoordsi","1002dba0"
".GetInfluence__7CitadelFv","1002dc30"
".CalculateInfluence__7CitadelFRC9MapCoordsi","1002dc80"
".GetLandHeight__7GScriptFv","1002dd20"
".Draw__14AnimatedStaticFv","1002de40"
".DrawWorm__11LandFeatureFP7LHPoint","1002e3a0"
".ProcessSoundTags__8SoundTagFv","1002e6d0"
".Process__8SoundTagFv","1002e750"
".DrawGesturePSys__15PSysUtilityPSysFv","1002e8e0"
".MoveAnimation__7SeagullFv","1002ee10"
".DebugText__5AbodeFi","1002eed0"
".InterfaceActionProcess__10GInterfaceFv","1002ef00"
".IsInMagicHand__16GameThingWithPosCFv","10030500"
".Set__7LHPointFRC7LHPoint","10030550"
".fabs__3stdFd","100305d0"
".Draw__7GPlayerFv","10030610"
".IsNeutral__7GPlayerFv","100306d0"
".GetHeight__6ObjectFv","10030760"
".Draw__8PileFoodFv","10030810"
".GetWeather__8GClimateFRC7LHPointb","10030bc0"
".GetCameraPos__7GScriptFv","10030c40"
".GetInfluence__7GScriptFv","10030d20"
".GetTimeToBank__6AnimalFv","10030e30"
".SetDestination__6ZoomerFff","10030e70"
".IsPosValidForMapCellExistance__4DoveFRC9MapCoords","10031010"
".UpdateLocalLeashesFromInterfaceStatus__10GInterfaceFv","10031510"
".UpdateAllLeashes__10GInterfaceFv","100315f0"
".DrawAllLeashes__10GInterfaceFv","100318e0"
".GetStats__7GPlayerFv","10031c50"
".Collide__7MapCellFv","10031c80"
".IsOnlyFlockMemberAtPos__6AnimalFRC9MapCoords11ANIMAL_INFO","10031fb0"
".GetSpeedInMetres__13MobileWallHugCFv","100321c0"
".ConvertWholeDistanceToMeters__6GUtilsFl","10032220"
".GetMetresDistanceSq__9MapCoordsCFRC9MapCoords","10032290"
".DebugShowText__6AnimalFv","10032580"
".IsMovingForAnimation__6LivingFv","100325b0"
".IsMoving__6ObjectCFv","10032610"
".SetPointFromPointDistanceHeadingAndPitch__7GCameraFP7LHPointRC7LHPointfff","10032670"
".ModifyAtomCore__29UpdateRuleRotatePrincipalAxisCFP8AtomCore","10032790"
".GetPos__16GameThingWithPosFv","10032b70"
".ProcessForPlayer__10GAlignmentFP7GPlayer","10032c10"
".LookForGrazePos__6AnimalFRC9MapCoordslP9MapCoords","10032cf0"
".GetFOVHelpMessageSet__8VillagerFv","10032e70"
".Clear__22LHFastPointer<6Object>Fv","10032ee0"
".Init__9JustMapXZFUsUs","10032f20"
".__ct__9JustMapXZFv","10032f60"
".__ct__22LHFastPointer<6Object>Fv","10032fa0"
".IsInInfluence__13InfluenceRingCFRC9MapCoords","10033000"
".IsMobileWallHug__16GameThingWithPosCFv","100332d0"
".IsMemberOfThisPlayer__7GPlayerFP16GInterfaceStatus","10033320"
".PreDraw__4TreeFv","100333d0"
".CalcRandomPos__6LivingFRC9MapCoordsff","100336b0"
".GetUniqueId__4BaseCFv","10033a30"
".GetBankAngle__4DoveFff","10033aa0"
".IsScriptContainer__16GameThingWithPosCFv","10033ae0"
".GetAngleSign__6GUtilsFll","10033b30"
".MoveAnimation__4DoveFv","10033bd0"
".GetMapChild__13MultiMapFixedFRC7MapCell","10033c30"
".GetDistance__6GUtilsFRC7LHPointRC7LHPoint","10033ca0"
".Process3dEngine__5GGameFv","10033dd0"
".GetInterface__16GInterfaceStatusFv","10035b20"
".GetNextInterfaceStatus__7GPlayerFP16GInterfaceStatus","10035b60"
".CalculatePlayerInfluence__9InfluenceFRC9MapCoordsP7GPlayeri14INFL_CALC_TYPEi","10035d30"
".IsShowing__15TownDesireFlagsFv","10035ec0"
".Process__7GPlayerFv","10036020"
".Draw__12MobileObjectFv","10036400"
".Draw__15TownDesireFlagsFv","100364a0"
".IsMultiplayerGame__5GGameCFv","100369c0"
".Draw__5AbodeFv","10036a60"
".ShouldRemove__20RemoveRuleOldAgeOnlyCFP14AtomCollectionP8AtomCore","10036fb0"
".ModifyAtomCore__10RemoveRuleCFP8AtomCore","10037050"
".Draw__5FieldFv","100370e0"
".IsThingValid__7GScriptFv","10037530"
".GameThingClicked__7GScriptFv","10037620"
".GetAtomAge__8AtomCoreCFv","100377f0"
".IsObjectInMap__6ObjectFv","10037930"
".Set__7LHPointFPC7LHPoint","10037ca0"
".Draw__4DoveFv","10037cf0"
".GetCurrentValue__6ZoomerFv","10038020"
".CompareMultiChilds__13MultiMapFixedFPCvPCv","10038060"
".SortedMultiChildFind__13MultiMapFixedFRC7MapCell","100380f0"
".Draw__14SingleMapFixedFv","10038230"
".MoveToCircleHug__13MobileWallHugFv","100382d0"
".SetYJustAngle__6ObjectFf","10038850"
".CheckForClearArea__4TownFR9MapCoordsfM6ObjectFPCvPCv_iP6Object","10038890"
".Draw__8PileWoodFv","10038aa0"
".Get2DRadius__6ObjectFv","10038d20"
".GameTurnUpdate__13PhysicsObjectFv","10038e40"
".GetCamera__5GGameFv","1003a410"
".__ct__7LHPointFRC7LHPoint","1003a450"
".Clip__11WeatherInfoFi","1003a4a0"
".ModifyAtomCollection__22AtomCollectionModifierCFP14AtomCollection","10040d60"
".IsDrawBuilding__13MultiMapFixedFv","10040f00"
".CalculateInfluenceOnRange__9InfluenceFffi","10040f50"
".Draw__10CloudInSkyFv","10041040"
".__as__8LHMatrixFRC8LHMatrix","10041320"
".GetPos__8LHMatrixCFv","10041390"
".__mi__7LHPointCFRC7LHPoint","100413c0"
".__ml__7LHPointCFf","10041430"
".SetIdentity__8LHMatrixFv","100417d0"
".Process__13InfluenceRingFv","10041870"
".Draw__6AnimalFv","100419a0"
".GetProperty__7GScriptFv","10041d40"
".THING_OR_NULL_POP__9ScriptDLLFv","10042be0"
".GetDistance__7GScriptFv","10042c40"
".POP__9ScriptDLLFP6VMType","10042d70"
".COORD_POP__9ScriptDLLFv","10042dd0"
".VMStartCall__7GScriptFUl","10042e30"
".PUSH__9ScriptDLLFPv6VMType","10042e90"
".COORD_PUSH__9ScriptDLLFf","10042ef0"
".Draw__12MobileStaticFv","10042f50"
".Draw__4RockFv","10042fe0"
".SetXYZAngles__6ObjectFfff","10043070"
".SetupMapXZ__9MapCoordsFll","100431b0"
".GetAtmosType__7TerrainFUsUs","10043230"
".UpdateFromMap__9GSoundMapFRC9MapCoords","100432f0"
".AddAtmosType__9GSoundMapF10ATMOS_TYPERC9MapCoords","100434b0"
".IsUniqueIdAtOffsetTheSame__4BaseFUlUl","100435b0"
".IsValid__8BaseInfoCFv","10043660"
".GetBase__8BaseInfoCFv","100436e0"
".CalculatePlayerRawInfluence__9InfluenceFRC9MapCoordsP7GPlayeri","10043760"
".GetNoReferences__12ScriptManageCFv","10043aa0"
".ProcessReferenceTable__7GScriptFv","10043ae0"
".IsClear__8BaseInfoCFv","10043c50"
".IsInAntiInfluence__9InfluenceFRC9MapCoordsP7GPlayer","10043ca0"
".GetPlayer__13InfluenceRingFv","10043da0"
".CalculateInfluence__13InfluenceRingFRC9MapCoordsP7GPlayeri","10043de0"
".Draw__15ScriptHighlightFv","10043ec0"
".__pl__7LHPointCFRC7LHPoint","10044a00"
".Draw__13MultiMapFixedFv","10044a70"
".LocalRand__5GRandFl","10044b40"
".GetFireEffect__6ObjectFv","10044bd0"
".__ct__7LHPointFPC7LHPoint","10044c20"
".__ct__7LHPointFv","10044c70"
".GetScale__6ObjectFv","10044cb0"
".Draw__4TreeFv","10044ce0"
".Add__16AtmosMapTypeInfoFRC9MapCoordsRC9MapCoords","10045730"
".SendFOVObject__10HelpSystemFP6Objectf","10046590"
".ComputeWeather__8GClimateFRC7LHPointb","10046c70"
".Get__41LHFastPointer<24LHLinkedNode<P8GClimate>>CFv","10047200"
".MoveTo__13MobileWallHugFv","10047250"
".GetDestPos__13MobileWallHugFv","100482a0"
".MoveTo3D__6AnimalFv","100482e0"
".ConvertMapCoordToLandscapePoint__10GLandscapeFRC9MapCoordsR7LHPoint","10048570"
".PreDrawScale__6LivingFf","10048680"
".DrawBox__10SetupThingFiiiiffffP12LH3DMaterialP9LH3DColoriiibf","10048980"
".SetTowardsAngle__6AnimalFUs","10049170"
".__apl__9MapCoordsFRC9JustMapXZ","100494b0"
".GetRadius__8ReactionFv","10049510"
".GetDistanceInMetres__6GUtilsFRC9MapCoordsRC9MapCoords","10049550"
".GetDistance__6GUtilsFRC9MapCoordsRC9MapCoords","100495f0"
".SpreadReaction__8ReactionFRC9MapCoordsUsUcP16GameThingWithPosP8Reaction","10049750"
".InBounds__9MapCoordsCFv","100499f0"
".Spiral__6GUtilsFRlRl","10049ad0"
".ToMapPos__4GMapCFll","10049b40"
".ToMap__9MapCoordsCFv","10049b80"
".InBounds__4GMapCFll","10049c10"
".ApplyReactionToLivingObjectsAtSquare__8ReactionFllP16GameThingWithPosP8ReactionUc","10049c60"
".Altitude__9MapCoordsCFv","1004a1d0"
".__ct__7LHPointFfff","1004a260"
".PreDrawShear__6LivingFv","1004a2a0"
".DrawScale__6LivingFf","1004a430"
".GetInterfaceStatusInfluence__17GVirtualInfluenceFRC9MapCoords14INFL_CALC_TYPE","1004a5a0"
".GetPosition__7GScriptFv","1004a7a0"
".AreWeThere__13MobileWallHugFRC9MapCoordsf","1004abe0"
".GetInfo__6AnimalCFv","1004acb0"
".RemoveMapObject__6ObjectFv","1004ace0"
".InsertMapObject__6ObjectFv","1004ad80"
".GetInfluence__13MultiMapFixedFv","1004af20"
".GetInfo__23GVillagerStateTableInfoFv","1004aff0"
".GetPercentRepaired__13MultiMapFixedFv","1004b0a0"
".GetLife__6ObjectFv","1004b110"
".ReduceLife__6ObjectFfP7GPlayer","1004b140"
".SetLife__8VillagerFf","1004b210"
".CallState__8VillagerFv","1004b330"
".ProcessState__8VillagerFv","1004b3c0"
".CheckEveryTime__8VillagerFv","1004b510"
".Get__29LHFastPointer<C11GObjectInfo>CFv","1004b920"
".ProcessReaction__6LivingFv","1004b9b0"
".ProcessLiving__6LivingFv","1004bb10"
".GetLast__51SLL<6Living,&.FlockOrder__6LivingFP6LivingP6Living>Fv","1004bcc0"
".GetSize__51SLL<6Living,&.FlockOrder__6LivingFP6LivingP6Living>Fv","1004bd30"
".ProcessNeeds__6AnimalFv","1004bd90"
".IAmFlockLeader__6LivingFv","1004bf90"
".Validate__6AnimalFv","1004c010"
".ProcessState__6AnimalFv","1004c150"
".GetFlock__6LivingCFv","1004c2e0"
".FollowFlock__4DoveFv","1004c310"
".GetState__12LivingActionCFUl","1004c420"
".CheckGrownUp__6AnimalFv","1004c460"
".GetAge__6LivingFv","1004c540"
".GetDesireToBeRepaired__5AbodeFv","1004c590"
".Get__32LHFastPointer<C14GContainerInfo>CFv","1004c670"
".Draw__8VillagerFv","1004c6c0"
".GetYAngle__6ObjectFv","1004c930"
".GetFOVHelpMessageSet__6ObjectFv","1004c960"
".TriangleMovement__4DoveFv","1004c9c0"
".SetYAngle__6ObjectFf","1004cc10"
".SetGameAngle__13MobileWallHugFUs","1004cce0"
".ConvertGameAngleTo3D__6GUtilsFl","1004cd50"
".GetScriptGameThing__7GScriptFUl","1004cdc0"
".IsInScript__16GameThingWithPosFv","1004cf30"
".MoveToPos__6LivingFv","1004cf70"
".SetPos__16GameThingWithPosFRC9MapCoords","1004d010"
".MoveMapObject__6ObjectFRC9MapCoords","1004d070"
".CalculateInfluencePower__7GPlayerFv","1004d120"
".GetPercentAbodeFullWithAdults__5AbodeFv","1004d310"
".__ct__9MapCoordsFRC9MapCoords","1004d3e0"
".IsFence__12MobileStaticFv","1004d490"
".IsMovingForAnimation__8VillagerFv","1004d520"
".Draw__10GLandscapeFv","1004d770"
".IsReadyForNewAnimation__6LivingFUl","1004eb50"
".GetFinalState__8VillagerCFv","1004ec00"
".GetAngleDifference__6GUtilsFll","1004ec90"
".MoveToPos__6AnimalFv","1004ed00"
".GetAngleFromDXDZ__6GUtilsFll","1004ed70"
".GetAngleFromXZ__6GUtilsFRC9MapCoordsRC9MapCoords","1004ede0"
".SetDestinationWithSpeedAndTime__6ZoomerFfff","1004ee60"
".fabsf__3stdFf","1004f030"
".IsAnimal__6AnimalFv","1004f080"
".IsDidYouKnow__15ScriptHighlightFv","1004f0b0"
".InsideInclusion__15CameraExclusionF7LHPoint7LHPointP7LHPointP7LHPoint","1004f140"
".ModifyAtomCore__17UpdateRuleGravityCFP8AtomCore","1004f740"
".Process__17GVirtualInfluenceFv","1004f890"
".MoveToPos3D__6LivingFv","1004fad0"
".GetColor__6GWaterFUlUl","1004fb70"
".Process__5AbodeFv","1004fcb0"
".GetTown__5AbodeFv","1004fe30"
".GetTimeToBank__4DoveFv","1004fe60"
".__ct__9MapCoordsFllf","1004feb0"
".GetLHPoint__9MapCoordsCFv","1004ff00"
".Process__13MultiMapFixedFv","10050020"
".GetMesh__17GMobileStaticInfoCFv","10050090"
".Get3DSoundPos__16GameThingWithPosFP7LHPoint","10050140"
".Update__13HelpDudeTrailFRC7LHPointf","100501b0"
".__pl__9MapCoordsCFRC9MapCoords","100503e0"
".GetInfo__20GScriptHighlightInfoFv","10050510"
".SpecialMoveToPos__4DoveFv","100505c0"
".DrawGlow__10CameraHelpFiiiiUl","10050770"
".GetDistance__9MapCoordsCFRC9MapCoords","10050990"
".ProcessAll__8GClimateFv","10050a00"
".IsAvailable__9GameThingFv","100512d0"
".IsFoodSpeedUp__8VillagerFv","10051310"
".ProcessFoodSpeedup__8VillagerFv","10051360"
".GetLocalPos__8AtomCoreCFv","10051410"
".ValidateAllInterfaceStatus__10GInterfaceCFv","10051450"
".GetRealInterface__7GPlayerFUl","10051520"
".MyInterface__5GGameFv","10051560"
".SetLife__6ObjectFf","100515d0"
".PossiblyModifyAtomCollection__22AtomCollectionModifierCFP14AtomCollection","100516a0"
".ApplyModifiers__14AtomCollectionFv","100517a0"
".DoDrawLoopDrawing__14AtomCollectionFf","10051980"
".CalculateDrawPos__14AtomCollectionFPC20CalculateDrawPosInfo","10051b10"
".CalculateDrawPos__8AtomCoreFPC20CalculateDrawPosInfo","10051bb0"
".CompLocalMatrix__8AtomCoreCFP8LHMatrix","100521e0"
".GetSubCollections__8AtomCoreFv","10052340"
".DoDrawLoopDrawing__8AtomCoreFf","100523c0"
".LinterpNoBoundsCheck<f>__7GJUtilsFRCfRCff","10052770"
".CheckSounds__6ObjectFPC8LH3DAnimll","10052b10"
".MoveAnimByTime__6ObjectFPC8LH3DAnimll","10052f30"
".MoveAnimByDist__6ObjectFPC8LH3DAnimlf","10053010"
".CalculateDesireToRepair__4TownFv","100530f0"
".GetPercentBuilt__13MultiMapFixedFv","100531e0"
".GetInfluence__5AbodeFv","10053220"
".ProcessAbodes__4TownFv","100532c0"
".Process__5FieldFv","100533b0"
".SetBlend__8LHMatrixFRC8LHMatrixRC8LHMatrixf","100535d0"
".Get__21LHFastPointer<5CHand>CFv","10053710"
".SetStateAnim__6LivingFv","10053750"
".ProcessTownRepairs__4TownFv","10053890"
".IsDisciple__8VillagerFv","100539f0"
".DrawCarriedObject__8VillagerFv","10053a40"
".GetGameTurn__5GDataCFv","10053b30"
".SetMapChild__6ObjectFP6ObjectP7MapCell","10053b70"
".RemoveMapObjectFromCell__6ObjectFP7MapCell","10053bc0"
".Get__22LHFastPointer<6Object>CFv","10053e90"
".InsertMapObjectToCell__6ObjectFP7MapCell","10053ed0"
".SetFirstObjectMobile__7MapCellFP6Object","10054090"
".GetMapChild__6ObjectFRC7MapCell","100540e0"
".IsObjectInMap__6ObjectFP7MapCell","10054140"
".ConvertLHPointToMapCoord__10GLandscapeFRC7LHPointR9MapCoords","100542d0"
".Remove__9GameBlockFP6ObjectP7MapCell","100543b0"
".GetX__7MapCellCFv","100544d0"
".Insert__9GameBlockFP6ObjectP7MapCell","10054520"
".GetZ__7MapCellCFv","10054640"
".Insert__9GameBlockFP6Object","10054690"
".Remove__9GameBlockFP6Object","10054790"
".IsAvailable__8VillagerFv","10054860"
".GetHandPos__15GComputerPlayerFv","10054900"
".NewProcess__15GComputerPlayerFv","100549b0"
".fmodf__3stdFff","10054d40"
".GetAnimId__6AnimalFv","10054d90"
".WaitForAnimation__6LivingFv","10054e20"
".ReactToAnimalNeeds__4DoveFv","10054ed0"
".ProcessTownNeeds__4TownFv","10055000"
".Process__15TownDesireFlagsFv","100550f0"
".GetRawDesire__4TownF16TOWN_DESIRE_INFO","10055140"
".__ct__9MapCoordsFUsUs","100551a0"
".ActualMoveMapObject__6ObjectFRC9MapCoords","10055200"
".SetControlledByScript__16GameThingWithPosFi","100552b0"
".Perm__5NoiseFUl","10055300"
".VLNoise3To1__5NoiseFfff","10055340"
".Linterp<f>__7GJUtilsFRCfRCff","100555d0"
".VLNoise3to2__5NoiseFRC7LHPointPfPf","10055620"
".Process__4TownFv","100556c0"
".GetZAngle__6ObjectFv","10055b30"
".GetXAngle__6ObjectFv","10055b70"
".IsBuilt__5AbodeFv","10055bb0"
".IsPosValidForTurnAngle__6AnimalFRC9MapCoords","10055c50"
".Process__15ScriptHighlightFv","10055e10"
".ProcessHighlights__15ScriptHighlightFv","10055f10"
".GetTown__5FieldFv","100560a0"
".GetTopState__6LivingCFv","10056110"
".DoOneUpdate__11PSysManagerFRC15PSysProcessInfoUl","100561b0"
".ProcessHandInfo__16GInterfaceStatusFv","10056fb0"
".GetStoragePit__4TownFv","100572e0"
".GetPosFromAngle__6GUtilsFUsf","10057370"
".IsPoisoned__6LivingFv","10057470"
".Get3DCarriedObject__13CarriedObjectF14CARRIED_OBJECT","100574b0"
".Get__48LHFastPointer<31LHLinkedNode<P14AtomCollection>>CFv","10057520"
".DrawNow__11PSysManagerFv","10057580"
".IsFlock__16GameThingWithPosCFv","10057640"
".WallhugValidate__8VillagerFv","10057680"
".__mi__9MapCoordsCFRC9MapCoords","100576c0"
".CheckHungry__8VillagerFv","100577f0"
".Get__57LHFastPointer<40LHLinkedNode<PC22AtomCollectionModifier>>CFv","10057be0"
".DrawVillagerInfo__8VillagerFv","10057c40"
".Draw__12GoldenShowerFv","10058180"
".Process__16GInterfaceStatusFv","100584e0"
".GetPlayer__5GGameFUl","100586e0"
".GetPlayer__16GInterfaceStatusFv","10058730"
".Process__18GParticleContainerFv","100587b0"
".CalculateMaximumWoodNeededForWholeTown__4TownFv","10058960"
".GetPercentAbodeFullWithChildren__5AbodeFv","10058a60"
".SetStateSpeed__8VillagerFUc","10058b20"
".Process__15GlobalGameListsFv","10059120"
".ProcessRings__13InfluenceRingFv","10059380"
".GetMapChild__6ObjectFRC9MapCoords","1005ba80"
".GetBeliefOrderForPlayer__4TownFUl","1005bb00"
".GetInfo__12ReactionInfoFv","1005bd30"
".Update__7GBeliefFP4Town","1005bdd0"
".GetNextPlayerAndNeutral__5GGameFP7GPlayer","1005c2a0"
".GetNextAllyPlayer__7GPlayerFP7GPlayer","1005c310"
".GetPlayerNumber__7GPlayerCFv","1005c3d0"
".IsAllied__7GPlayerFP7GPlayer","1005c410"
".ProcessPlayerInteract__4TownFv","1005c4a0"
".Process__18PlayerTownInteractFP4Town","1005c640"
".GetBeliefInPlayer__7GBeliefFP7GPlayer","1005c6e0"
".GetPlayer__9ContainerFv","1005c760"
".DefaultGetDesireVillagerModification__4TownF16TOWN_DESIRE_INFO","1005c7a0"
".QSortCompare__10TownDesireFPCvPCv","1005c860"
".Process__10TownDesireFv","1005c8d0"
".GetInfo__10GTribeInfoFv","1005cf10"
".GetTribe__5GGameF10TRIBE_TYPE","1005cfb0"
".GetTribe__4TownCFv","1005d020"
".GetDesireVillagerModification__10TownDesireF16TOWN_DESIRE_INFO","1005d080"
".CallDesireFunction__10TownDesireFUl","1005d130"
".GetInfo__10TownDesireCFUl","1005d280"
".GetInfo__15DesireFunctionsFv","1005d330"
".GetDesireFunctions__15GTownDesireInfoCFv","1005eb60"
".ProcessDesire__10TownDesireFUl","1005ec40"
".GetAlignmentChange__10TownDesireFv","1005ede0"
".GetNearestCitadel__9MapCoordsCFf","1005f080"
".CalculateDesireForChildren__4TownFv","1005f140"
".Process__8FishFarmFv","1005f370"
".AreWeThere__13MobileWallHugFf","1005f4a0"
".IsAlive__6ObjectFv","1005f530"
".InsertMapObject__8VillagerFv","1005f5e0"
".__opPQ210NewCollide3Obj__20ObjectCircleIteratorFv","1005f630"
".DoIPointAtLandscapeMaterial__20ObjectCircleIteratorFv","1005f6c0"
".CalculateDesireForWood__4TownFv","1005f780"
".GetTerrainMaterial__7TerrainFUsUs","1005fa90"
".IsFunctional__13MultiMapFixedFv","1005fb60"
".SitAndChillout__8VillagerFv","1005fc40"
".GetBuilding__12BuildingSiteFv","1005fd40"
".GetMaxVillagersNeededToBuild__12BuildingSiteFv","1005fde0"
".GetBuildingObject__13MultiMapFixedFv","1005fe80"
".MyInterfaceStatus__5GGameFv","1005fec0"
".IsFunctional__5AbodeFv","1005ff20"
".SetStateCarriedObject__8VillagerFv","1005ffb0"
".WoodGetDesireVillagerModification__4TownF16TOWN_DESIRE_INFO","100601b0"
".CalculateMinimumWoodNeededForWholeTown__4TownFv","10060310"
".Set__22LHFastPointer<6Object>FP6Object","10060410"
".SamplePlayAnimEffect__6GAudioFPvfPliP12LH_AudioBankiff","10060460"
".CalculateDesireForPlaytime__4TownFv","100606f0"
".GetDesire__4TownF16TOWN_DESIRE_INFO","10060840"
".CalculateDesireForWonder__4TownFv","100608a0"
".DrawKeyOrMouse__10CameraHelpF11CH_ANIMTYPEiiPwiii8KEYALIGNP9LH3DColorP9LH3DColori","10060990"
".GetBeliefInPlayer__4TownFP7GPlayer","10061990"
".Process__15GJPSysInterfaceFRC15PSysProcessInfoUl","10061aa0"
".GetPosFromAngle__6GUtilsFff","10061ba0"
".CalculateDesireForAbodes__4TownFv","10061d10"
".CalculateDesireForRelaxation__4TownFv","10061ec0"
".TakeChants__17GVirtualInfluenceFv","10061fd0"
".ProcessPlayers__7GPlayerFv","100620c0"
".GetFoodType__6ObjectFv","10062630"
